pmid,title,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_is_live,best_url_status,urls_count
32047873,ClinEpiDB: an open-access clinical epidemiology database resource encouraging online exploration of complex studies.,https://clinepidb.org,76.0,True,clinepidb,True,200.0,2
34887386,"""dbTMM: an integrated database of large-scale cohort, genome and clinical data for the Tohoku Medical Megabank Project.""",http://www.megabank.tohoku.ac.jp/english/a201201/,65.0,True,"tohoku, megabank",True,200.0,10
32977531,FuncPEP: A Database of Functional Peptides Encoded by Non-Coding RNAs.,https://bioinformatics.mdanderson.org/Supplements/FuncPEP/,73.0,True,funcpep,True,200.0,6
31771223,VCGIDB: A Database and Web Resource for the Genomic Islands from <i>Vibrio Cholerae</i>.,http://leb.snu.ac.kr/vcgidb,58.0,True,vcgidb,True,200.0,3
33540828,T1K+: A Database for Benchmarking Color Texture Classification and Retrieval Methods.,http://www.ivl.disco.unimib.it/activities/t1k/,60.0,True,t1k,True,200.0,2
30305799,OpenNahele: the open Hawaiian forest plot database.,http://botany.si.edu/pacificislandbiodiversity/hawaiianflora,63.0,True,hawaiian,True,200.0,11
30862334,"""HEVnet: a One Health, collaborative, interdisciplinary network and sequence data repository for enhanced hepatitis E virus molecular typing, characterisation and epidemiological investigations.""",http://www.hevnet.nl,50.0,True,hevnet,True,200.0,7
28616227,Bridging the gap between climate models and impact studies: the FORESEE Database.,http://nimbus.elte.hu/FORESEE,50.0,True,foresee,True,200.0,12
31688938,RareLSD: a manually curated database of lysosomal enzymes associated with rare diseases.,https://webs.iiitd.edu.in/raghava/rarelsd/,55.0,True,rarelsd,True,200.0,1
24065691,SUS-BAR: a database of pig proteins with statistically validated structural and functional annotation.,http://bar.biocomp.unibo.it/bar2.0,68.0,True,bar,True,200.0,14
31250014,PRRDB 2.0: a comprehensive database of pattern-recognition receptors and their ligands.,https://webs.iiitd.edu.in/raghava/prrdb2/,73.0,True,prrdb,True,200.0,2
34572428,DNArepairK: An Interactive Database for Exploring the Impact of Anticancer Drugs onto the Dynamics of DNA Repair Proteins.,http://dnarepair.bas.bg/index.php/dnarepairk/,60.0,True,"dnarepairk, dna, repair",True,200.0,2
